,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,target
N_BLDR_2,5.6634,12.4,5.0784400000000005,10.4793,11.543,12.2825,9.20858,8.75675,10.6999,12.48,5.0,12.818,8.880419999999999,9.1826,11.642000000000001,5.03264,9.36846,10.18,8.15881,9.51029,5.44767,11.4411,5.0,5.0,10.2475,5.0,8.65335,8.00325,5.8944,9.95547,7.77888,10.9113,7.7271,8.68577,5.0,6.83333,9.932269999999999,6.44767,9.75792,5.0,11.4529,8.454930000000001,7.193919999999999,9.42495,9.09246,5.0,11.6751,5.0,7.7626,7.3608,6.3389999999999995,8.43159,5.0,6.6432,5.0,5.0,6.4593,7.93849,6.4301,6.33268,5.0,7.6483,11.4099,7.6784,10.3815,6.10081,5.8858,6.632999999999999,9.7592,7.791119999999999,7.191510000000001,12.1619,7.67483,6.5016099999999994,6.19885,11.4916,9.42699,12.1804,11.6251,11.626,11.882,10.9524,10.6473,5.0,10.6436,6.6429,10.7009,9.13331,9.79597,7.76168,5.22066,7.3384,5.2772,5.0,9.03828,9.79355,5.3183,7.97341,7.71891,9.02595,5.6536,6.47162,6.67483,13.0685,7.4655,12.6891,7.22785,5.6212,8.3809,7.45332,6.37122,9.695739999999999,6.91665,6.35816,12.2386,10.4731,9.03623,9.384160000000001,11.1038,9.28761,5.0,11.7405,8.36797,8.85293,11.9355,9.08855,12.5309,12.4348,5.0,5.8056,10.0352,5.5992,6.31151,12.2553,5.7467,5.0,6.34499,5.0,5.0,5.796,6.5016099999999994,6.5768,5.0,7.31296,8.1367,8.02965,11.6379,8.0787,6.9504,6.992889999999999,7.465,11.4787,9.6475,7.69118,8.1304,7.6475,8.32039,7.840889999999999,7.89169,7.0296,8.6912,6.3606,8.91644,6.1925,8.7936,5.0,5.3606,6.6475,5.0,8.1803,6.5623,5.3017,8.1048,7.3927,7.4447,5.8867,7.3927,6.0387,7.1925,7.3892,8.0831,6.465,5.4582,8.7989,7.2285,6.9929,7.2246,7.167999999999999,8.76116,9.0228,6.2403,7.0477,9.392719999999999,5.8766,6.8305,5.0,5.0,5.0,5.0387,6.65928,6.3315,8.32225,8.78554,5.0,5.0,6.4981,6.3167,5.0,7.0522,5.0,5.0,5.4981,5.0,9.47998,5.0,5.0,5.0,0
T_BLDR_1,7.165139999999999,8.94403,7.56429,10.0106,11.6398,11.8064,6.99665,10.4549,11.4869,11.9017,5.0,5.71716,10.9297,7.6448100000000005,10.8601,5.34335,10.4844,7.25789,10.8281,11.0674,5.1478,8.977139999999999,6.2453,5.1005,9.56973,6.4031,11.9496,10.9604,9.1908,10.7892,8.3826,9.54454,6.78855,10.8891,5.4666,5.9032599999999995,7.614260000000001,10.9942,7.50042,5.14002,10.1045,8.08437,7.651660000000001,9.466619999999999,10.0909,5.0,10.5357,5.5035,11.8053,7.2011,6.2775,5.0,5.0,6.1243,5.0,5.0,5.39,9.93731,5.9215,7.944030000000001,5.0,12.0014,8.33486,8.0925,9.40751,7.9462600000000005,6.2668,8.8859,8.90648,6.274430000000001,7.663410000000001,12.0321,8.24793,10.056000000000001,5.0,11.7759,11.2901,11.5721,11.5467,11.1724,10.9222,10.2797,9.99094,5.4948,10.8418,5.4459,12.2814,11.1806,11.5399,7.74275,7.77033,7.5709,9.9613,9.9708,10.3319,10.0376,5.3022,9.01839,7.18785,8.91717,6.5537,10.2827,7.49932,11.5344,7.4873,11.3338,11.7605,5.6486,7.468999999999999,7.18412,7.14635,5.72748,7.74022,6.91885,11.7627,11.2657,10.8007,10.8846,10.6935,9.32095,5.0,10.334000000000001,8.574489999999999,10.4812,11.2883,7.7003699999999995,11.7795,12.0567,5.0,8.5224,10.0803,5.2604,9.85384,9.81012,6.2026,6.1878,7.4065199999999995,7.3073,6.1076,5.7974,11.6689,7.9076,5.0,12.0653,7.5481,11.1701,11.6604,8.3214,7.3735,7.63594,8.0704,11.8849,11.7898,11.5575,8.8958,8.6599,8.16394,7.664060000000001,12.2627,6.6044,8.449,7.6444,10.8955,7.26196,8.6814,6.8147,6.2839,7.8046,7.5406,8.7636,7.4055,6.5360000000000005,8.5329,7.8420000000000005,7.3581,6.0266,8.8408,6.2018,7.1747,6.9327,9.6152,6.5898,6.5898,7.9692,7.3718,7.4626,8.4786,7.5145,6.57503,9.469,6.8321,8.2266,9.46463,5.9465,5.9692,5.0,5.23221,5.0223,5.5898,7.06088,7.2247,8.226569999999999,10.536,5.5238,8.4482,6.0651,7.1087,5.0,7.0439,5.7662,5.5238,6.0524,5.0,9.724730000000001,5.7558,5.8469,5.0,1
T_BLDR_2,5.0,9.94612,6.34277,8.07207,9.519060000000001,10.7593,6.15939,7.685219999999999,10.3912,10.7815,5.0,8.041739999999999,8.18096,7.380539999999999,9.356110000000001,5.0,7.61724,7.30595,8.11078,6.69425,5.0,7.45678,5.0,5.0,6.84775,5.0,8.17452,8.03702,5.1419,9.92646,7.1831,10.0703,6.839639999999999,8.06976,7.6077,6.36932,11.4269,8.22315,8.87049,5.0,9.0488,7.202210000000001,6.95177,8.48653,5.83964,5.0,9.8994,5.0,10.482000000000001,7.018,5.0,5.0,5.0,6.3001,5.0,5.0,5.0,9.55667,5.0,5.70322,5.0,10.091000000000001,8.87975,6.1331,7.352310000000001,5.0,5.0,6.8123,9.90307,7.40423,6.29668,10.9276,6.8005,6.59065,5.209219999999999,9.79813,8.765419999999999,10.7017,10.9595,9.20447,10.7216,9.82625,9.76057,5.0,10.0744,5.4531,12.2959,7.9471300000000005,8.98851,6.58334,5.0,7.5463,6.3011,6.5273,9.55188,8.97671,5.0,9.445110000000001,7.331980000000001,8.04477,5.4849,6.787839999999999,6.6512899999999995,12.5415,7.9655,11.6092,9.02064,5.0,6.8162,6.53872,5.76865,5.75571,5.0,5.0,10.3028,7.27417,8.56677,8.635480000000001,7.52735,6.19011,5.0,10.8382,5.6123400000000006,8.31223,8.41147,8.06064,9.515880000000001,11.3194,5.1511,6.7459,7.22808,5.0,7.59247,8.23275,6.31,5.0,5.597919999999999,5.7622,5.0593,5.0488,9.07503,5.9837,5.0,9.024519999999999,7.6878,7.593960000000001,10.8577,7.8092,6.7392,5.25429,6.3162,9.93747,8.94555,8.21088,6.7498,7.5703,7.840489999999999,6.596889999999999,9.583639999999999,5.2617,6.9786,6.2166,7.81677,5.0,7.5866,5.0,5.3409,5.1779,5.0722,7.8092,5.8735,5.0,7.8952,6.9898,7.3303,5.1701,6.6487,6.3197,7.1661,7.7888,8.7681,6.2982,5.0,7.7151,6.291,6.8117,6.4226,5.3126,5.5791900000000005,8.4226,5.0,7.66,7.3737699999999995,5.0,5.0,5.0,5.0,5.0,5.0,5.91177,6.4999,6.99867,8.07434,5.0,6.3686,5.3958,5.6144,5.0,5.0,5.1301,5.0,5.0,5.0,6.506130000000001,5.0,5.0,5.0,1
T_BLDR_3,5.3499300000000005,10.9977,6.61337,9.318,10.7828,11.2894,7.67283,8.92351,10.1246,11.2692,5.0,7.77223,9.29548,8.122869999999999,10.3743,5.0,8.93084,8.24348,9.06413,7.18682,5.0,8.32296,5.0,5.393,9.07114,5.0,9.75124,9.225719999999999,6.7355,10.5529,8.05671,11.1057,8.15242,9.51715,7.3105,5.63546,12.0485,7.94457,9.10067,5.0,10.9256,9.037230000000001,8.23298,8.9357,6.60728,5.0,9.62345,5.0,9.7985,6.7938,5.1963,5.0,5.0,5.8703,5.0,5.0,5.5019,9.6577,5.5535,5.93651,5.0,9.641919999999999,10.0942,7.3229999999999995,8.34201,5.59504,5.0,7.3377,10.5822,7.15326,6.45525,11.4874,6.99259,7.22231,5.0,10.5822,9.81455,11.699000000000002,11.5515,10.6802,11.7122,11.1455,11.1086,5.0,10.3042,6.4466,12.1659,9.77833,10.4158,7.0544899999999995,5.05069,5.0658,6.7097,6.3419,10.1355,10.0766,5.0,8.93411,7.64575,8.911810000000001,5.9566,7.65327,6.56032,12.1931,7.5776,11.8945,9.72995,5.229,6.7264,7.7024300000000006,6.88172,5.94844,5.0,5.0,11.2738,8.00048,8.765080000000001,9.0229,9.089089999999999,7.3263300000000005,5.0,11.2998,6.82291,9.34115,9.60464,8.23322,10.8545,11.8563,5.301,5.8428,9.30898,5.0658,7.794860000000001,9.47661,6.1743,5.0,6.50598,6.5225,5.0,5.8732,8.67806,6.3512,5.0,9.18224,9.5764,8.22665,11.6597,7.8076,7.2575,6.777139999999999,7.5729999999999995,10.7766,10.467,10.6969,7.4946,8.271,8.38012,7.63822,9.52095,6.7412,8.0372,6.6172,9.25155,7.55238,8.0133,6.0283,8.9486,7.0002,6.0905,8.2022,7.0402,5.9507,8.3189,7.7771,7.516,6.5273,7.8214,6.5906,7.3415,8.0203,8.4626,6.9716,6.1827,8.1827,7.7557,7.7327,7.5329,6.4253,7.053910000000001,8.7959,6.1019,7.5825,9.16427,5.7485,5.5468,5.0,5.07907,5.7629,5.048,6.622510000000001,7.3447,7.835089999999999,8.70314,5.5413,6.8732,6.4845,6.1132,5.0,6.3058,5.8908,5.0,5.6691,5.1019,7.6994,5.7913,6.3447,5.00021,1
T_BLDR_4,5.00202,9.40719,5.0,8.612960000000001,10.9276,10.8142,5.95796,8.738710000000001,9.28992,11.6096,5.0,7.594189999999999,7.20883,6.714919999999999,9.56282,5.0,8.33905,7.096480000000001,8.1513,6.33905,5.0,7.83852,5.0,5.0,7.554060000000001,5.0,10.0249,8.31742,6.3043,9.388639999999999,6.773280000000001,9.52605,6.44658,8.70412,9.5293,5.0,12.0956,8.93684,8.02355,5.0,10.697000000000001,7.3582399999999994,8.45651,9.39794,6.096480000000001,5.0,9.62181,5.0,9.15497,6.1366,5.0,5.0,5.0,5.0553,5.0,5.0,5.0,7.70828,5.2229,5.13656,5.0,9.95306,8.73708,6.7828,6.92687,5.0,5.0,5.3391,8.97583,6.43865,5.40975,10.982000000000001,6.8608199999999995,5.67556,5.0,9.71701,7.756480000000001,11.3144,11.2297,9.38345,11.6968,10.9519,11.0368,5.0,9.961319999999999,5.0085,12.1693,8.95526,9.7953,6.66162,5.0,5.7499,5.575,5.2971,8.97442,9.9147,5.0,7.723319999999999,7.472980000000001,7.137510000000001,5.376,6.68248,6.689369999999999,11.8772,6.888,11.5575,8.61265,5.0,7.471,6.36744,7.067880000000001,5.29705,5.0,5.0,9.758939999999999,7.81275,8.08887,8.24892,9.457930000000001,7.66162,5.0,11.599,6.40975,8.25357,9.50455,7.10698,11.6044,11.8749,5.0,5.1649,6.71996,5.0,5.6333400000000005,8.92422,5.0,5.0,5.33268,5.2971,5.0,5.0,8.668610000000001,5.9409,5.0,9.79819,8.8203,7.69608,11.587,7.3612,5.9008,5.0507,7.2785,9.71529,7.90868,11.0747,6.9139,6.8796,7.2663,6.51013,8.618160000000001,5.0,7.1066,5.7801,8.74088,7.6654100000000005,7.8444,5.0,7.9576,5.1778,5.0,7.8028,6.5032,5.0,7.4823,6.8224,6.5067,5.0,7.4910000000000005,7.0835,6.1647,7.0024,8.1832,6.0789,5.0,7.9269,6.6357,7.4101,6.8168,5.9525,5.78005,8.0707,5.0,7.0147,8.35736,5.0,5.0,5.0,5.0,5.0,5.0,5.46099,5.2122,7.2457199999999995,8.13369,5.0,5.1157,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.387739999999999,5.0,5.0,5.0,1
T_BLDR_5,5.0,11.3367,5.0,9.19544,10.0101,11.2804,8.25796,6.87564,9.23051,12.0231,5.0,11.9952,7.7165300000000006,7.43797,10.0309,5.0,8.045960000000001,8.99954,7.10157,6.674360000000001,5.0,9.38417,5.0,5.0,7.537669999999999,5.0,8.05538,6.44037,5.0,8.36284,6.00117,8.62882,6.6246100000000006,6.914110000000001,5.0,5.25115,8.9683,5.79172,9.1046,5.0,10.1467,7.98319,7.113639999999999,8.6087,6.628819999999999,5.0,10.9336,5.0,8.196860000000001,6.506,5.3966,5.0,5.0,5.5287,5.0,5.0,5.0396,6.88271,5.9947,5.32569,5.0,8.416210000000001,9.56485,6.3048,8.5687,5.0,5.0,5.184,7.9917,7.047739999999999,5.75976,11.4636,7.0682,5.75134,5.07496,11.1291,8.175839999999999,11.6588,10.405999999999999,9.98364,10.8967,10.3676,10.0274,5.0,9.75345,5.7258,10.5399,7.24038,8.25235,6.955539999999999,5.0,7.2877,5.0,5.0,8.14085,8.92408,5.0,7.30503,6.40495,7.04085,5.0,5.0,5.26423,12.3126,6.4524,12.1959,7.185239999999999,5.0,7.6866,6.8011,5.19147,6.817310000000001,5.56231,5.72581,11.0112,8.27307,7.82534,8.18524,10.0417,8.86487,5.0,11.7785,8.35586,7.77643,11.2913,8.24038,12.1152,12.1095,5.0,5.0,8.859010000000001,5.0,6.29349,10.0283,5.1408,5.0,5.0,5.4315,5.0,5.0,7.0443,5.0,5.0,8.13417,7.4025,6.341419999999999,10.2532,7.3734,6.1059,6.29443,6.1956,10.9633,8.308689999999999,9.092880000000001,7.2896,7.1167,7.38245,6.824210000000001,6.721360000000001,5.5318,7.8242,5.4823,7.422339999999999,5.0,8.0839,5.0,5.0,5.499,5.0,7.6781,5.7425,5.0,6.9202,6.2992,6.2458,5.1853,6.1698,5.0,6.3228,6.9868,7.8176,6.0276,5.0,7.9719,6.8921,7.016,6.9689,6.2752,7.482289999999999,8.2184,5.0,6.5717,8.68355,5.2159,5.0,5.0,5.0,5.0,5.0,5.79749,5.1435,7.58935,7.80085,5.0,6.0333,5.4311,5.2458,5.0,5.6926,5.0,5.0,5.0,5.0,9.40585,5.0,5.0,5.0,1
T_BLDR_6,5.0,5.0,5.0,5.80304,8.72233,9.23049,5.0,5.7599800000000005,7.67442,9.52936,5.0,5.0,5.5332,5.0,5.80304,5.0,5.20101,5.0,6.41602,6.5735600000000005,5.0,5.0,5.0,5.0,5.0,5.0,6.55352,5.971080000000001,5.0,7.62967,5.0,5.0,5.0,5.5434,5.0,5.0,11.0038,5.43805,5.0,5.0,5.82828,5.0,5.0,6.53831,5.63206,5.0,6.53831,5.0,8.23128,5.0,5.0,5.0,5.0,5.3478,5.0,5.0,5.0,5.57356,5.0,5.0,5.0,8.32734,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.24431,6.30885,5.52489,5.0,7.2113,5.695880000000001,8.5834,8.80317,6.915839999999999,8.27517,6.89381,6.567260000000001,5.0,6.35257,5.0,8.05467,6.19338,6.825639999999999,5.0,5.0,6.9869,5.4158,5.3739,7.26376,8.27801,5.0,5.19338,5.0,5.0,5.0,5.0,5.0,7.92311,6.644,7.716939999999999,6.778339999999999,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.608410000000001,7.456410000000001,6.01441,6.04137,5.47631,5.0,5.0,8.50323,5.0,5.04137,5.98692,5.0,8.66478,9.53323,5.0,5.0,5.0,5.0,5.0,6.91219,5.0,5.0,5.0,5.0,5.0,5.0,7.116210000000001,5.0,5.0,7.773810000000001,5.4519,5.4417599999999995,8.83117,7.4669,5.8234,5.0,5.0,6.783860000000001,6.48183,5.0,5.0,5.4818,5.3581,5.0,7.3953,5.0,5.0,5.0994,6.9358699999999995,5.0,5.2227,5.0,5.0,5.0,5.0,6.7998,5.6139,5.0,6.4719,5.0,5.0,5.0,5.0,5.0,5.0,7.1747,5.9359,5.0,5.0,5.5958,5.0,5.0,5.0,5.5958,5.0,6.5304,5.0,6.1375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.18075,5.3364,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.3794699999999995,5.0,5.0,5.0,1
T_BLDR_7,5.2668,10.6693,5.0,8.99587,10.6781,11.2754,7.33927,8.19165,9.59483,11.5479,5.0,10.0116,8.22691,7.15314,10.2701,5.0,7.91728,7.96387,7.85467,6.9061,5.0,8.20197,5.0,5.0,8.74518,5.0,8.50873,7.93802,5.0,9.55242,6.8662600000000005,9.338230000000001,6.5869800000000005,7.69164,5.0,5.2224,11.9439,6.894830000000001,8.359910000000001,5.0,9.482619999999999,7.614719999999999,6.040030000000001,8.065380000000001,6.02976,5.0,10.1118,5.0,8.892000000000001,6.5551,5.0298,5.0,5.0,5.4551,5.0,5.0,5.0804,8.10871,5.6818,5.3762099999999995,5.0,9.67155,9.710239999999999,6.9985,8.63519,5.20426,5.0,5.7585,8.440010000000001,6.66441,5.75106,11.4355,6.95016,6.46586,5.0,10.3606,8.75429,11.4027,11.0904,10.2049,10.9661,9.4385,9.3132,5.0,9.37012,5.2539,11.444,8.49319,9.05279,6.6155,5.0,5.0587,6.3033,6.7183,8.85555,8.908710000000001,5.0,8.648,6.11003,8.23441,5.0,5.80814,5.0,12.3909,7.6849,12.015,8.8978,5.0,6.5575,5.5940199999999995,5.0,5.98358,5.07944,5.3252,10.2856,7.65579,7.98221,8.29889,9.60793,7.45597,5.0,10.8446,6.751060000000001,8.19095,9.83966,6.874969999999999,11.5613,11.6506,5.0,5.3931,8.13999,5.0,5.38479,9.8128,5.0,5.0,5.21695,5.0,5.0,5.0,8.523810000000001,5.0587,5.0,9.468110000000001,7.3245,7.7809,11.2908,7.5093,6.178999999999999,5.80515,6.6598,10.2387,8.623619999999999,8.826039999999999,7.3699,6.9262,7.16972,6.718439999999999,8.68453,5.0,7.2336,5.6262,8.24255,5.0,7.8126,5.0,5.0,6.047999999999999,5.1837,7.8813,5.7809,5.0,7.6664,6.7961,6.672999999999999,5.0,6.4296,5.0,6.4982,7.0429,7.3245,5.7562,5.0,7.4719,6.4335,5.9535,6.2066,5.3412,5.0,8.1986,5.0,6.5565,8.50836,5.0,5.0,5.0,5.0,5.0,5.0,5.42964,5.2906,7.19975,8.03397,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.53125,5.0,5.0,5.0,1
N_PROST_1,7.23376,12.1271,5.79986,11.1385,11.7545,11.94,11.6764,9.870560000000001,9.02983,12.1987,5.0,12.1868,10.5723,10.2494,9.472389999999999,5.67295,9.7345,11.5112,9.541,8.65767,5.0,10.6065,5.0,5.0,7.98267,5.0,10.234,9.57468,6.0288,10.6337,8.09935,11.0968,9.06448,10.1946,5.8299,6.90008,12.190999999999999,8.08488,10.8112,5.0,11.7844,9.47556,7.630889999999999,10.7259,9.154819999999999,5.0,11.6744,5.0,10.9517,6.9048,5.9982,10.0185,5.0,5.9849,5.0,5.0,6.6422,9.99819,6.1528,6.563910000000001,5.0,11.2882,11.2062,8.9465,11.5227,6.47794,5.7948,8.064,10.4738,7.86722,8.10773,12.0855,8.96768,7.39567,6.93531,11.8689,11.0232,12.0974,11.833,11.7793,12.2686,11.8577,11.4351,5.0,11.0675,6.7218,11.8489,10.298,11.1903,8.34419,6.05879,7.5045,6.1603,6.5291,10.2191,11.0899,5.0,7.7546,8.63685,8.3912,7.765,8.09037,9.92401,12.2915,7.0904,12.1385,10.9819,7.0246,7.3656,7.60568,10.7618,10.5846,7.0700199999999995,6.731210000000001,12.2324,10.4534,10.2379,10.4922,11.4944,10.409,5.0,11.4434,9.717,10.1906,12.0302,9.49307,12.2308,12.2066,5.9333,8.1795,10.8504,5.4851,7.018789999999999,11.619000000000002,5.1533,5.0,6.56658,7.313,5.2552,7.4266,10.634,7.0052,5.0,11.2487,8.2102,9.47815,11.8109,7.9073,6.9498,7.646730000000001,7.9155,11.8511,11.0039,9.45374,8.5598,7.8139,8.94082,7.609319999999999,9.52846,5.995,8.9297,6.4964,9.881639999999999,9.69515,8.8007,5.2333,5.7739,5.8698,5.4178,8.5748,7.3901,5.0,8.3559,7.6711,7.2959,6.8887,8.0749,6.7918,6.7397,7.3177,8.1926,6.7281,6.9358,8.6711,7.707000000000001,7.5315,8.1628,7.4785,8.88138,9.2226,6.827000000000001,7.7246,10.3766,5.6614,7.1731,5.0,5.82266,5.0,5.0519,6.85072,7.1833,8.900089999999999,10.1315,5.0,6.6369,6.2399,7.452000000000001,5.0,6.6808,5.2464,5.0,5.5709,5.0,10.31,5.0519,5.1934,5.0,0
N_PROST_2,7.459169999999999,12.0817,6.826810000000001,11.1436,11.6338,11.8803,11.5589,9.82718,10.4795,12.2364,6.36885,12.0417,10.4022,10.136000000000001,9.891,5.82976,10.2828,11.3925,9.30304,8.445789999999999,6.35255,9.720460000000001,6.4668,6.7069,8.777289999999999,6.4245,10.2421,9.51746,6.537000000000001,11.0259,8.89242,11.2935,9.45679,10.3671,6.9565,7.89734,12.2844,8.02111,10.392000000000001,6.36073,11.8873,10.1564,8.26816,10.0062,8.56908,5.5936,11.4945,6.053,10.5616,7.7895,6.9779,8.91271,6.2285,6.7005,6.1267,5.0,7.1716,10.638,7.4743,7.21955,5.36885,10.8309,11.137,9.1739,11.0221,7.49675,5.8704,8.6202,10.5977,7.99825,8.04923,12.0517,9.3296,7.54598,6.59582,11.7132,10.6999,12.0895,11.7432,11.7796,12.2649,11.850999999999999,11.523,5.0376,11.0269,6.7817,11.6126,9.93866,11.3123,8.29758,5.84491,8.0993,6.6975,6.9973,10.4195,11.1189,5.4381,7.849019999999999,8.93528,8.87953,7.9927,7.92897,9.24388,12.4076,7.3259,12.0543,10.6092,6.3185,7.608,7.92703,9.8278,9.2258,6.60315,6.64163,12.2145,9.645480000000001,9.98382,10.2141,11.3762,10.5517,5.0,11.7561,10.0244,10.0586,11.9236,9.48215,12.2572,12.2202,6.0661,8.317,10.5518,5.6129,6.66282,10.9992,5.5074,5.0,6.4105099999999995,6.9133,6.1486,7.287000000000001,10.1548,7.2794,5.0,10.8197,8.0809,9.03938,11.675999999999998,7.8105,6.8605,7.535139999999999,7.8526,11.7027,10.7897,9.42267,8.1622,7.6002,9.03895,7.411630000000001,9.3711,5.8307,8.974,6.3201,9.65828,8.77644,8.6871,5.0,5.9867,6.1308,5.4721,8.5741,7.3776,5.0,8.4488,7.7775,7.2721,6.9446,8.0545,6.6916,6.7459,7.0064,8.0818,6.7775,7.0571,8.6805,7.733,7.3845,8.2617,7.1027,8.38588,9.3007,6.7395,7.5437,10.1452,5.5228,6.7607,5.0,5.0,5.0,5.0,6.689360000000001,7.34,8.7037,9.990310000000001,5.0,6.1883,6.3258,7.2706,5.0,6.4461,5.0,5.0,5.297000000000001,5.0,10.1876,5.0294,5.0,5.27359,0
N_PROST_3,7.11906,12.0753,5.77447,10.7969,11.6306,11.8675,11.37,9.607280000000001,9.36225,12.0464,5.0,12.1766,10.5856,10.2136,9.2024,5.51566,9.645660000000001,11.1581,9.40967,9.19135,5.0,10.3074,5.0,5.3943,7.64855,5.0,9.85294,9.56449,6.0819,10.2266,7.58363,10.9302,9.053889999999999,10.1563,6.0989,8.039439999999999,12.1471,8.0074,10.395,5.0,11.3689,9.04996,7.76385,10.2894,9.48108,5.0,11.379000000000001,5.2557,10.555,6.7766,6.1906,9.968169999999999,5.0,6.129,5.0,5.0,6.7337,9.53577,6.1874,6.926889999999999,5.0,10.8664,11.1663,8.5605,11.0319,7.24348,5.4694,8.0056,10.334000000000001,7.934089999999999,8.032580000000001,12.1059,8.43885,7.36362,7.029669999999999,11.7928,11.0957,12.1673,11.8197,11.8135,12.2334,11.7247,11.2319,5.0,10.9939,6.6256,11.6884,10.2785,11.1932,8.40473,6.2037,7.4447,5.4963,6.1828,9.84948,11.0223,5.0,7.535260000000001,8.33475,8.12022,7.4167,7.8384100000000005,9.79497,12.4249,7.1705,12.0947,10.8211,5.8972,6.8844,7.60486,10.8924,11.0633,6.98418,6.3667,12.1614,10.6758,9.922080000000001,10.1879,11.2073,9.70823,5.0,10.8509,8.89401,9.88166,12.0602,9.37247,12.1086,11.9921,5.3292,7.8735,10.9392,5.4152,6.84285,11.383,5.132999999999999,5.0,6.18982,6.8273,5.0199,7.3021,10.357000000000001,6.2908,5.0,10.7235,8.0406,9.18704,11.7207,7.8621,6.9104,7.62867,7.8254,11.7058,11.0084,9.16559,8.3553,7.5931,8.76845,6.932930000000001,9.31884,6.1442,8.6973,6.3192,9.647680000000001,9.8232,8.6224,5.0,5.2557,5.2294,5.0,8.254,7.3454,5.0,8.076,7.1993,7.0178,6.8298,8.0091,6.6609,6.735,7.1141,7.9779,6.6412,6.5487,8.5461,7.4864,7.5246,7.8621,7.4198,8.77753,9.064,6.7467,7.5421,9.97177,5.4725,7.0081,5.0,5.0,5.0,5.0,6.65354,6.9571,8.69127,9.784310000000001,5.0,6.4892,5.9848,7.2094,5.0,6.5487,5.0,5.0,5.2941,5.0,9.65354,5.0,5.0,6.409619999999999,0
N_PROST_4,6.11943,12.1909,5.27874,10.9787,11.8918,11.9945,11.8067,9.07575,9.21162,12.3183,5.0,11.933,10.2755,10.235,11.1632,5.0,9.775830000000001,11.5263,8.97817,7.6797699999999995,5.0,10.2202,5.0,5.0,10.1489,5.38,10.0748,8.936169999999999,5.4861,11.3681,8.6723,11.669,9.97513,9.884319999999999,5.1698,6.451569999999999,12.2924,6.828289999999999,11.0385,5.0,12.0347,9.62537,8.01505,10.3116,8.14663,5.0,11.7313,5.0,10.0346,6.7453,5.1698,5.0,5.0,5.2388,5.0,5.0,6.3554,10.5218,6.0131,7.33973,5.0,10.5614,11.536,8.894,11.2191,6.8637,5.0,7.9299,10.6382,7.420030000000001,7.565989999999999,12.1054,8.30741,7.2453,5.61952,11.8439,10.9061,12.0515,11.7939,11.9086,12.3408,12.0282,11.7033,5.0,10.9986,6.0816,11.9538,9.738660000000001,11.2282,7.7474300000000005,7.08847,8.0936,5.981,6.2203,10.6601,11.3455,5.0,7.26375,8.846680000000001,9.70866,7.3411,7.65257,8.4391,12.2536,6.3755,12.1026,10.1061,5.0816,7.551,7.35553,10.2414,8.36125,5.7474300000000005,5.66651,12.2667,9.61593,9.82923,10.2187,11.2888,9.82974,5.0,11.7039,9.778789999999999,9.93714,12.0373,9.75941,12.2291,12.1424,6.2576,7.8199,10.7572,5.2139999999999995,5.84872,11.4372,5.0,5.0,6.556039999999999,6.546,5.0,7.236000000000001,9.30295,6.1949,5.0,10.2571,7.6756,8.65203,11.72,7.5011,6.5506,7.10573,7.5616,11.9225,10.8308,8.17913,7.9881,6.9332,8.7755,7.3414,9.13407,6.2353,8.7698,5.8743,9.31364,8.63439,8.5638,5.2999,5.4307,6.3051,5.3516,7.9634,7.249,5.0,8.1355,7.9023,6.8276,7.1147,7.7603,6.2679,6.2075,6.7254,6.7793,6.4826,6.8813,8.4234,7.4965,7.6197,7.5484,6.8348,7.67353,9.0753,6.3917,7.0936,10.5489,5.2999,5.0,5.0,5.0,5.0,5.1676,6.31038,7.3104,8.5022,9.75692,5.0,5.0,6.1326,6.6572,5.0,6.5417,5.0,5.0,5.6027,5.0,9.83938,5.2242,5.0,5.0,0
